scan,symbol,when,bar,sector,cap,entry,signal_move,ret_15m,ctl_15m,exc_15m,mfe_15m,mae_15m,mfe_ctl_15m,ret_30m,ctl_30m,exc_30m,mfe_30m,mae_30m,mfe_ctl_30m,ret_1h,ctl_1h,exc_1h,mfe_1h,mae_1h,mfe_ctl_1h,ret_2h,ctl_2h,exc_2h,mfe_2h,mae_2h,mfe_ctl_2h,ret_EOD,ctl_EOD,exc_EOD,mfe_EOD,mae_EOD,mfe_ctl_EOD,ret_2d,ctl_2d,exc_2d,mfe_2d,mae_2d,mfe_ctl_2d,ret_5d,ctl_5d,exc_5d,mfe_5d,mae_5d,mfe_ctl_5d
ARC15MIN,JIOFIN,2026-08-05 14:15:00,2026-08-05 14:30:00,Financials,Largecap,261.9,0.03819709702062024,-0.11454753722792699,0.08973033627579352,-0.2042778735037205,0.0,-0.21000381825122538,0.2526581158945336,-0.038182512409301594,0.0845137702344411,-0.12269628264374269,0.0381825124093238,-0.45819014891179677,0.35916829908098236,0.5536464299351174,0.25429943656855863,0.29934699336655873,1.6609392898052855,-0.45819014891179677,0.9378317638597138,0.8209240168003173,0.3572002821517755,0.46372373464854183,1.6609392898052855,-0.6109201985490476,1.1299689954640222,1.030927835051565,0.0951184883229506,0.9358093467286144,1.6991218022146093,-0.6109201985490476,1.4161473901096406,-1.546391752577303,0.06800821260033234,-1.6143999651776353,1.6991218022146093,-1.8709431080564998,1.8702025562021263,-1.3363879343260776,0.05668907495902099,-1.3930770092850986,1.6991218022146093,-4.925544100801826,3.0561312936250093
ARC15MIN,SWIGGY,2026-08-05 14:15:00,2026-08-05 14:30:00,I.T,Largecap,289.05,-0.017295053614674316,-0.15568240788790266,0.08973033627579352,-0.24541274416369618,0.08649022660438543,-0.5016433143054777,0.2526581158945336,-0.6400276768725233,0.0845137702344411,-0.7245414471069643,0.08649022660438543,-0.8476042207230527,0.35916829908098236,2.8368794326241176,0.25429943656855863,2.582579996055559,2.8368794326241176,-0.8476042207230527,0.9378317638597138,4.774260508562533,0.3572002821517755,4.417060226410758,5.51807645736031,-0.8476042207230527,1.1299689954640222,-0.2594706798131785,0.0951184883229506,-0.3545891681361291,5.51807645736031,-0.8822003113648225,1.4161473901096406,-3.1309462030790547,0.06800821260033234,-3.198954415679387,5.51807645736031,-3.7363777893098082,1.8702025562021263,-2.577408752810928,0.05668907495902099,-2.634097827769949,5.51807645736031,-5.51807645736031,3.0561312936250093
ARC15MIN,MFSL,2026-08-05 14:30:00,2026-08-05 14:45:00,Financials,Largecap,1520.7,-0.19033867156733608,0.08548694680081681,0.11124341367371389,-0.02575646687289708,0.23673308344840382,-0.17754981258630842,0.3515236429723093,0.33537186821857023,0.20259674382593904,0.1327751243926312,0.9469323337936375,-0.49319392385085425,0.8957319775748568,1.131058065364643,0.35847448658464637,0.7725835787799966,1.5190372854606338,-0.49319392385085425,1.0629968224283426,1.2362727691194841,0.32125925624445156,0.9150135128750325,1.5321891234300056,-0.49319392385085425,1.1693370064106974,0.0197277569540244,0.06116542989257367,-0.04143767293854927,1.5321891234300056,-0.49319392385085425,1.461803745466473,-1.9530479384494037,0.1727209141944489,-2.1257688526438527,1.5321891234300056,-2.064838561188931,2.0788179637817366,-0.9863878477017196,0.08764936239763599,-1.0740372100993556,1.5321891234300056,-3.498388899848759,3.1019159063292605
ARC15MIN,ETERNAL,2026-08-05 14:30:00,2026-08-05 14:45:00,I.T,Largecap,310.7,-0.3687670354337147,0.016092693916958112,0.11124341367371389,-0.09515071975675578,0.1287415513357093,-0.3862246540070724,0.3515236429723093,1.1425812681042924,0.20259674382593904,0.9399845242783533,1.3035082072738957,-0.3862246540070724,0.8957319775748568,1.5288059221113537,0.35847448658464637,1.1703314355267074,2.2851625362085626,-0.3862246540070724,1.0629968224283426,2.655294496298688,0.32125925624445156,2.3340352400542366,2.896684905053104,-0.3862246540070724,1.1693370064106974,1.8667524943675629,0.06116542989257367,1.8055870644749892,2.896684905053104,-0.3862246540070724,1.461803745466473,0.24139040875441609,0.1727209141944489,0.06866949455996718,2.896684905053104,-0.3862246540070724,2.0788179637817366,2.301255230125543,0.08764936239763599,2.2136058677279067,2.896684905053104,-1.448342452526552,3.1019159063292605
ARC15MIN,TMPV,2026-08-05 15:00:00,2026-08-06 09:15:00,Auto,Largecap,349.0,0.24414763751257063,-0.5300859598853958,-0.08385253948434367,-0.44623342040105207,0.0,-0.8595988538681931,0.5338680601278578,-0.659025787965617,-0.00650783880726019,-0.6525179491583568,0.0,-0.8595988538681931,0.6491851335350187,-0.4584527220630408,0.008232906319882381,-0.46668562838292316,0.0,-1.0315186246418362,0.7241994763102474,-0.6733524355300946,-0.04046413531789934,-0.6328883002121952,0.0,-1.0315186246418362,0.7940116114713018,-1.1174785100286466,-0.21313501575861135,-0.9043434942700352,0.0,-1.7191977077363862,1.2463967420178168,-0.07163323782235498,-0.28178166783823066,0.2101484300158757,0.6876790830945501,-1.7191977077363862,1.730096830088597,-0.42979942693409656,-0.28202804634401596,-0.1477713805900806,0.7306590257879719,-4.240687679083099,2.7313337722737843
ARC15MIN,PIIND,2026-08-05 15:00:00,2026-08-06 09:15:00,Chemicals,Largecap,2819.0,0.517026207880189,-0.7839659453706904,-0.08385253948434367,-0.7001134058863467,0.0,-0.9223128769067057,0.5338680601278578,-0.8158921603405478,-0.00650783880726019,-0.8093843215332877,0.0,-0.9223128769067057,0.6491851335350187,-0.5001773678609434,0.008232906319882381,-0.5084102741808257,0.0,-1.0287335934728636,0.7241994763102474,-0.8726498758424905,-0.04046413531789934,-0.8321857405245912,0.0,-1.0287335934728636,0.7940116114713018,-1.7204682511528957,-0.21313501575861135,-1.5073332353942843,0.0,-2.405108194395178,1.2463967420178168,-2.511528910961336,-0.28178166783823066,-2.2297472431231053,0.0,-2.7137282724370326,1.730096830088597,-11.383469315360061,-0.28202804634401596,-11.101441269016046,0.0,-12.841433132316427,2.7313337722737843
ARC15MIN,INDIANB,2026-08-05 15:00:00,2026-08-06 09:15:00,Bank,Largecap,856.0,0.866081423437226,0.29205607476634476,-0.08385253948434367,0.37590861425068844,0.33878504672897325,-0.7827102803738328,0.5338680601278578,0.3621495327102764,-0.00650783880726019,0.3686573715175366,0.5841121495327117,-0.7827102803738328,0.6491851335350187,0.4672897196261738,0.008232906319882381,0.45905681330629144,0.7710280373831813,-0.7827102803738328,0.7241994763102474,0.2686915887850416,-0.04046413531789934,0.30915572410294095,0.9287383177570163,-0.7827102803738328,0.7940116114713018,3.341121495327104,-0.21313501575861135,3.554256511085715,3.5689252336448485,-0.7827102803738328,1.2463967420178168,3.6799065420560773,-0.28178166783823066,3.961688209894308,5.350467289719618,-0.7827102803738328,1.730096830088597,4.556074766355134,-0.28202804634401596,4.83810281269915,5.584112149532694,-0.7827102803738328,2.7313337722737843
ARC15MIN,BAJAJFINSV,2026-08-05 15:00:00,2026-08-06 09:15:00,Financials,Largecap,2070.0,-1.0090383051982177,0.9661835748792313,-0.08385253948434367,1.050036114363575,1.0289855072463938,-0.06763285024155019,0.5338680601278578,1.231884057971011,-0.00650783880726019,1.2383918967782712,1.3478260869565162,-0.06763285024155019,0.6491851335350187,0.7632850241545919,0.008232906319882381,0.7550521178347095,1.3478260869565162,-0.06763285024155019,0.7241994763102474,0.734299516908199,-0.04046413531789934,0.7747636522260983,1.3478260869565162,-0.06763285024155019,0.7940116114713018,-2.4589371980676344,-0.21313501575861135,-2.2458021823090233,1.5942028985507228,-3.10628019323671,1.2463967420178168,-3.425120772946866,-0.28178166783823066,-3.1433391051086352,1.5942028985507228,-3.961352657004835,1.730096830088597,-2.3381642512077305,-0.28202804634401596,-2.0561362048637144,1.5942028985507228,-3.961352657004835,2.7313337722737843
ARC15MIN,LTF,2026-08-05 15:00:00,2026-08-06 09:15:00,Financials,Largecap,320.55,0.3286384976525891,-0.14038371548900086,-0.08385253948434367,-0.056531176004657194,0.35875838402743554,-0.8111059117142494,0.5338680601278578,0.0,-0.00650783880726019,0.00650783880726019,0.5147402901263476,-0.8111059117142494,0.6491851335350187,-0.2807674309780128,0.008232906319882381,-0.2890003372978952,0.5147402901263476,-0.8111059117142494,0.7241994763102474,-0.4055529558571247,-0.04046413531789934,-0.36508882053922537,0.5147402901263476,-0.8111059117142494,0.7940116114713018,-3.1040399313679523,-0.21313501575861135,-2.890904915609341,0.5147402901263476,-3.603182030884422,1.2463967420178168,-3.1040399313679523,-0.28178166783823066,-2.8222582635297218,0.5147402901263476,-4.695055373576674,1.730096830088597,-1.7002027764779215,-0.28202804634401596,-1.4181747301339056,0.5147402901263476,-4.695055373576674,2.7313337722737843
ARC15MIN,CAMS,2026-08-05 15:00:00,2026-08-06 09:15:00,Financials,Midcap,812.0,-0.04308487720809939,-0.49261083743842304,-0.08385253948434367,-0.40875829795407936,0.314039408866984,-0.9236453201970418,0.5338680601278578,-0.4802955665024644,-0.00650783880726019,-0.4737877276952042,0.314039408866984,-0.9236453201970418,0.6491851335350187,-1.2438423645320218,0.008232906319882381,-1.252075270851904,0.314039408866984,-1.3177339901477847,0.7241994763102474,-1.2931034482758674,-0.04046413531789934,-1.252639312957968,0.314039408866984,-1.693349753694584,0.7940116114713018,-2.9556650246305383,-0.21313501575861135,-2.742530008871927,0.314039408866984,-3.0541871921182184,1.2463967420178168,-3.2204433497536877,-0.28178166783823066,-2.938661681915457,0.314039408866984,-4.181034482758628,1.730096830088597,-4.2733990147783345,-0.28202804634401596,-3.9913709684343184,0.314039408866984,-5.049261083743839,2.7313337722737843
